Cell.Potential (V)	Cell.Current (A)
1.047106	-9.809865E-005
1.046158	-0.000107
1.045146	-0.000111
1.044311	-0.000111
1.04338	-0.000113
1.042043	-0.000111
1.04129	-0.00011
1.040367	-0.000111
1.039403	-0.000111
1.038131	-0.000113
1.037159	-0.000111
1.036495	-0.000107
1.03528	-0.000105
1.033951	-0.000104
1.033271	-0.00011
1.03221	-0.000117
1.031302	-0.000107
1.030095	-0.00012
1.029196	-0.000108
1.028419	-0.000106
1.027341	-0.000114
1.026475	-0.000116
1.025187	-0.000115
1.024377	-0.000108
1.023494	-0.000113
1.022327	-0.000118
1.021282	-0.000121
1.020156	-0.000111
1.019103	-0.000115
1.018374	-0.000112
1.01707	-0.000119
1.016049	-0.000112
1.015175	-0.000121
1.014389	-0.000111
1.012963	-0.000117
1.012234	-0.000111
1.011149	-0.000113
1.010452	-0.000106
1.009334	-0.000113
1.008119	-0.000116
1.007261	-0.000119
1.00624	-0.000126
1.005373	-0.000119
1.003988	-0.000121
1.003129	-0.000119
1.002263	-0.000108
1.001169	-0.000121
1.000108	-0.000121
0.999274	-0.000116
0.998358	-0.000116
0.997508	-0.000118
0.996025	-0.000113
0.995102	-0.000121
0.994211	-0.00012
0.993198	-0.000124
0.991983	-0.000119
0.991173	-0.000114
0.990047	-0.000115
0.989294	-0.000113
0.98833	-0.000127
0.98705	-0.000125
0.986451	-0.000127
0.985212	-0.000123
0.984304	-0.000125
0.983081	-0.000122
0.982117	-0.000117
0.981267	-0.000119
0.980335	-0.000119
0.979055	-0.000121
0.978027	-0.000127
0.977055	-0.000122
0.97635	-0.000114
0.975086	-0.000119
0.974195	-0.000126
0.973272	-0.000119
0.972186	-0.000123
0.971368	-0.000128
0.97008	-0.000131
0.969311	-0.000125
0.968249	-0.000124
0.967561	-0.000122
0.966265	-0.000122
0.965269	-0.000133
0.964232	-0.000128
0.963357	-0.000127
0.961996	-0.000121
0.961218	-0.000125
0.960044	-0.00013
0.959363	-0.000121
0.958043	-0.000131
0.95699	-0.000119
0.956212	-0.000137
0.955232	-0.000133
0.95439	-0.000132
0.953102	-0.00013
0.952187	-0.000126
0.951279	-0.000132
0.950396	-0.000128
0.949035	-0.00013
0.94829	-0.000129
0.947407	-0.000121
0.946314	-0.000138
0.945091	-0.000134
0.944264	-0.000122
0.943292	-0.000126
0.942239	-0.000127
0.940959	-0.000129
0.940093	-0.000127
0.939104	-0.000135
0.938019	-0.000138
0.937387	-0.000134
0.936067	-0.000126
0.935111	-0.00013
0.934301	-0.000128
0.933199	-0.000132
0.932171	-0.000143
0.931134	-0.000137
0.930235	-0.000133
0.929336	-0.000137
0.928088	-0.000135
0.9271	-0.000134
0.926095	-0.000139
0.92531	-0.00014
0.924119	-0.000132
0.923098	-0.00014
0.922353	-0.000147
0.9213	-0.000136
0.920101	-0.000143
0.919145	-0.00013
0.918117	-0.000142
0.917339	-0.000143
0.916513	-0.000148
0.915152	-0.000133
0.914212	-0.000144
0.913297	-0.000139
0.912292	-0.000151
0.911312	-0.000138
0.910097	-0.000148
0.909417	-0.00014
0.90838	-0.000155
0.9071	-0.000145
0.90616	-0.000143
0.905448	-0.000152
0.904443	-0.000135
0.902993	-0.000143
0.90228	-0.000147
0.901138	-0.000145
0.90028	-0.000135
0.899348	-0.000144
0.898125	-0.000148
0.897193	-0.000144
0.896278	-0.000135
0.895338	-0.000146
0.894245	-0.000135
0.893224	-0.000146
0.892171	-0.000157
0.891304	-0.000145
0.889968	-0.000143
0.889166	-0.000141
0.88834	-0.000148
0.887246	-0.000148
0.886145	-0.000149
0.885108	-0.000145
0.88429	-0.000148
0.883269	-0.00015
0.88241	-0.000141
0.881236	-0.000143
0.88015	-0.000152
0.879389	-0.00015
0.878352	-0.00015
0.877291	-0.000149
0.876157	-0.000157
0.875177	-0.000145
0.874221	-0.00016
0.873095	-0.00015
0.872244	-0.000148
0.871329	-0.000145
0.870268	-0.000159
0.869806	-0.00015
0.868105	-0.000157
0.867328	-0.000155
0.86625	-0.000147
0.865529	-0.000145
0.864241	-0.000151
0.863115	-0.000157
0.862297	-0.000151
0.861439	-0.000151
0.860183	-0.000164
0.859292	-0.000159
0.858441	-0.000154
0.857332	-0.000152
0.856125	-0.000156
0.855145	-0.000156
0.854286	-0.00015
0.853233	-0.00016
0.852091	-0.00015
0.851127	-0.00015
0.850333	-0.000149
0.849393	-0.000165
0.84796	-0.000163
0.847206	-0.000162
0.846105	-0.000155
0.845238	-0.000163
0.844493	-0.00016
0.843091	-0.000173
0.842241	-0.00016
0.841285	-0.000168
0.840434	-0.000158
0.839203	-0.000155
0.838158	-0.000157
0.837397	-0.000163
0.836222	-0.00016
0.834983	-0.000158
0.834141	-0.000167
0.833282	-0.000148
0.832196	-0.000162
0.831119	-0.000161
0.830163	-0.000168
0.829305	-0.000172
0.828341	-0.000164
0.82732	-0.000168
0.826016	-0.000171
0.82536	-0.00016
0.824291	-0.000176
0.823156	-0.000175
0.822006	-0.00016
0.821164	-0.000157
0.820265	-0.000174
0.819285	-0.000178
0.818256	-0.000172
0.817195	-0.000183
0.816279	-0.000166
0.815145	-0.000168
0.813979	-0.000184
0.813136	-0.000184
0.812237	-0.000164
0.811306	-0.000179
0.810407	-0.000169
0.809167	-0.000169
0.808325	-0.000165
0.807207	-0.000177
0.806446	-0.000168
0.805255	-0.000179
0.80421	-0.000175
0.803359	-0.000192
0.802468	-0.000172
0.801124	-0.000182
0.800119	-0.000176
0.799147	-0.000188
0.798321	-0.000194
0.79709	-0.000187
0.796231	-0.000179
0.795186	-0.000181
0.794246	-0.000184
0.793299	-0.000197
0.792148	-0.000177
0.791112	-0.000184
0.790302	-0.000179
0.789386	-0.000175
0.787936	-0.000181
0.787232	-0.000184
0.786203	-0.00019
0.785174	-0.000181
0.78404	-0.00019
0.783198	-0.000186
0.782177	-0.000192
0.781262	-0.000195
0.780071	-0.000207
0.779107	-0.000182
0.778094	-0.000205
0.77722	-0.000183
0.776158	-0.000198
0.775057	-0.000188
0.774182	-0.000199
0.773145	-0.000203
0.772359	-0.000197
0.771201	-0.00022
0.770213	-0.000211
0.769297	-0.000201
0.768487	-0.000191
0.766989	-0.000198
0.766138	-0.000215
0.765077	-0.000202
0.764202	-0.000205
0.762995	-0.000202
0.76208	-0.000206
0.761165	-0.000211
0.760241	-0.000195
0.759002	-0.000205
0.75807	-0.000193
0.757034	-0.000209
0.756199	-0.000202
0.755324	-0.000216
0.753874	-0.000213
0.75317	-0.000214
0.752343	-0.000207
0.751428	-0.000198
0.749962	-0.000215
0.749201	-0.00022
0.748164	-0.000203
0.747256	-0.000214
0.745993	-0.000219
0.744956	-0.000208
0.744008	-0.000223
0.743263	-0.000222
0.741991	-0.000219
0.741189	-0.000226
0.740128	-0.000219
0.739302	-0.000217
0.738241	-0.000225
0.737042	-0.000231
0.736151	-0.000229
0.735349	-0.000225
0.734393	-0.00022
0.733032	-0.000234
0.732068	-0.000223
0.731137	-0.000242
0.730335	-0.000213
0.729128	-0.00023
0.728059	-0.000227
0.727249	-0.000226
0.726277	-0.000225
0.724851	-0.000241
0.724243	-0.000238
0.723134	-0.000235
0.722145	-0.000234
0.721287	-0.00023
0.720031	-0.000226
0.719051	-0.000238
0.718241	-0.000218
0.717374	-0.000238
0.715949	-0.000234
0.715228	-0.00024
0.714345	-0.000233
0.713349	-0.000245
0.712044	-0.000245
0.711186	-0.000245
0.710189	-0.000241
0.709282	-0.000237
0.708108	-0.000242
0.707111	-0.000238
0.706066	-0.000247
0.705183	-0.000244
0.703976	-0.00025
0.703045	-0.000248
0.701968	-0.000244
0.701198	-0.000241
0.700291	-0.000243
0.699116	-0.000245
0.698225	-0.000247
0.697326	-0.000247
0.696281	-0.000241
0.695115	-0.000247
0.694143	-0.000254
0.69309	-0.000252
0.692223	-0.000247
0.691008	-0.000248
0.689963	-0.000254
0.689104	-0.000255
0.688229	-0.000247
0.687006	-0.000256
0.685978	-0.000258
0.685281	-0.00025
0.68422	-0.000257
0.683361	-0.000252
0.682008	-0.000257
0.68102	-0.000252
0.680348	-0.000258
0.679319	-0.000249
0.677926	-0.000263
0.677164	-0.000253
0.676136	-0.000257
0.675236	-0.000257
0.673778	-0.00026
0.673147	-0.000257
0.672199	-0.000257
0.671154	-0.000265
0.669931	-0.000263
0.668943	-0.00026
0.668197	-0.000262
0.667201	-0.000265
0.66631	-0.000265
0.665014	-0.000265
0.664107	-0.000262
0.663208	-0.000269
0.662422	-0.000265
0.661037	-0.000265
0.660105	-0.000265
0.659068	-0.000266
0.65825	-0.000267
0.657116	-0.000271
0.656031	-0.000263
0.655164	-0.000269
0.654273	-0.000265
0.652839	-0.000271
0.652086	-0.000282
0.651114	-0.000271
0.650166	-0.000265
0.649226	-0.000272
0.647979	-0.000267
0.647007	-0.000269
0.646059	-0.000277
0.6452	-0.000268
0.643921	-0.000276
0.643054	-0.000279
0.642147	-0.000279
0.641296	-0.000269
0.640008	-0.000267
0.638996	-0.000279
0.638145	-0.000272
0.637262	-0.000281
0.63599	-0.000279
0.634945	-0.00029
0.634135	-0.000275
0.633244	-0.000276
0.631948	-0.00028
0.631033	-0.000278
0.630126	-0.000281
0.629251	-0.000282
0.628328	-0.000285
0.627064	-0.000283
0.626132	-0.000281
0.624974	-0.000278
0.624188	-0.000283
0.622908	-0.000277
0.62209	-0.000281
0.621094	-0.000296
0.620154	-0.000286
0.619069	-0.000281
0.617902	-0.000285
0.617303	-0.000286
0.616104	-0.000292
0.614865	-0.000289
0.613893	-0.00029
0.613277	-0.000282
0.612135	-0.0003
0.61122	-0.000297
0.610102	-0.000293
0.609	-0.000289
0.608069	-0.000288
0.607194	-0.000287
0.60593	-0.000288
0.605169	-0.000292
0.604132	-0.000292
0.603225	-0.0003
0.60201	-0.000295
0.601005	-0.000297
0.600009	-0.0003
0.598923	-0.000296
0.597887	-0.000297
0.596987	-0.000302
0.595951	-0.000303
0.595189	-0.000293
0.594104	-0.000304
0.593188	-0.000297
0.592087	-0.000309
0.591155	-0.000313
0.590207	-0.000311
0.589009	-0.000298
0.588288	-0.000306
0.587235	-0.000308
0.586376	-0.000299
0.584983	-0.000302
0.583954	-0.000313
0.583128	-0.000312
0.582301	-0.000304
0.580965	-0.000302
0.580066	-0.000317
0.579288	-0.000306
0.578195	-0.000311
0.57732	-0.000322
0.576032	-0.000314
0.575198	-0.000307
0.574153	-0.000311
0.573505	-0.000313
0.571909	-0.000314
0.571261	-0.000314
0.570313	-0.000324
0.569147	-0.000311
0.568142	-0.000314
0.567243	-0.000318
0.566247	-0.000314
0.565145	-0.000322
0.563889	-0.000309
0.563225	-0.00031
0.562302	-0.000314
0.561362	-0.000319
0.560034	-0.000327
0.559167	-0.000322
0.558252	-0.000316
0.557401	-0.00032
0.556397	-0.00033
0.555149	-0.000323
0.55425	-0.00033
0.55344	-0.000324
0.552314	-0.000339
0.551083	-0.000323
0.550184	-0.000329
0.549341	-0.00033
0.548353	-0.000319
0.546944	-0.000328
0.546198	-0.000335
0.545129	-0.000332
0.544262	-0.000334
0.543088	-0.000331
0.542181	-0.000335
0.541119	-0.000335
0.540237	-0.000336
0.539418	-0.000328
0.537985	-0.000322
0.537175	-0.000338
0.536292	-0.000337
0.535376	-0.000332
0.534113	-0.000344
0.533246	-0.000326
0.532266	-0.000346
0.531286	-0.000333
0.529965	-0.000322
0.529082	-0.000337
0.528337	-0.00033
0.527373	-0.000336
0.525867	-0.00034
0.525138	-0.000332
0.524198	-0.000336
0.523193	-0.00034
0.522294	-0.000364
0.521014	-0.000346
0.520067	-0.000338
0.519297	-0.000334
0.518301	-0.000328
0.516916	-0.000337
0.516033	-0.000341
0.515336	-0.000337
0.514372	-0.000337
0.513019	-0.000346
0.512023	-0.000342
0.51127	-0.000332
0.510144	-0.000344
0.509026	-0.000338
0.50803	-0.00035
0.507098	-0.000333
0.506191	-0.000335
0.505016	-0.000334
0.504069	-0.000339
0.503056	-0.000337
0.502319	-0.000336
0.501177	-0.000351
0.500132	-0.000338
0.499014	-0.000338
0.49818	-0.000344
0.497289	-0.000335
0.496033	-0.000344
0.494915	-0.000336
0.494121	-0.000346
0.49319	-0.000339
0.491772	-0.000348
0.491019	-0.000355
0.489934	-0.000343
0.489148	-0.000342
0.48803	-0.000342
0.48705	-0.000341
0.486005	-0.000354
0.485187	-0.000345
0.484369	-0.000351
0.483048	-0.000337
0.482044	-0.000343
0.481266	-0.000345
0.480351	-0.000354
0.479152	-0.000346
0.478366	-0.000341
0.477159	-0.000346
0.476365	-0.000345
0.47511	-0.00035
0.47417	-0.000349
0.473206	-0.000351
0.472388	-0.000358
0.471044	-0.000346
0.470047	-0.000361
0.469108	-0.000348
0.468208	-0.000359
0.467261	-0.000353
0.466038	-0.000354
0.465001	-0.00036
0.464191	-0.000347
0.463227	-0.000347
0.461923	-0.000362
0.461023	-0.000347
0.46006	-0.000364
0.459193	-0.00036
0.458091	-0.000362
0.457111	-0.000365
0.456179	-0.000346
0.455037	-0.000366
0.454098	-0.000353
0.453182	-0.000362
0.452154	-0.00035
0.451214	-0.00035
0.45042	-0.000357
0.449092	-0.000349
0.448217	-0.000369
0.447277	-0.000359
0.446321	-0.000354
0.445179	-0.000346
0.444094	-0.000362
0.443203	-0.000363
0.442206	-0.000358
0.441089	-0.000362
0.440027	-0.000364
0.439039	-0.000365
0.438237	-0.000359
0.437128	-0.000363
0.436188	-0.000359
0.435094	-0.000357
0.434203	-0.000369
0.432932	-0.000358
0.432081	-0.000356
0.431125	-0.000362
0.430218	-0.00036
0.429262	-0.000359
0.427966	-0.00036
0.427067	-0.000365
0.426103	-0.00037
0.425155	-0.000354
0.424159	-0.000362
0.423017	-0.00037
0.422142	-0.000362
0.421056	-0.000352
0.419987	-0.000359
0.418845	-0.000363
0.418059	-0.000367
0.417104	-0.000372
0.415969	-0.000361
0.4149	-0.000369
0.414001	-0.000365
0.413256	-0.000371
0.412162	-0.000367
0.411028	-0.000361
0.410008	-0.000371
0.409189	-0.000366
0.408185	-0.000361
0.40697	-0.000359
0.405933	-0.00036
0.405099	-0.000367
0.404224	-0.000357
0.402912	-0.000368
0.401972	-0.000363
0.401284	-0.000366
0.400206	-0.000372
0.39891	-0.000373
0.397898	-0.000373
0.397193	-0.000363
0.39601	-0.000374
0.395176	-0.000371
0.393961	-0.000377
0.393127	-0.000376
0.392074	-0.00038
0.39128	-0.000365
0.390016	-0.000384
0.389125	-0.000371
0.388242	-0.00037
0.387116	-0.00037
0.386039	-0.000373
0.385188	-0.000366
0.384095	-0.00037
0.383228	-0.000381
0.381948	-0.000377
0.381049	-0.000368
0.379996	-0.00038
0.378943	-0.000376
0.378133	-0.000366
0.376902	-0.00037
0.375962	-0.00037
0.375225	-0.000368
0.374318	-0.000356
0.372973	-0.00037
0.372114	-0.000371
0.371021	-0.000377
0.370186	-0.000373
0.368866	-0.000371
0.368072	-0.000378
0.367076	-0.000372
0.365982	-0.000366
0.364937	-0.000377
0.364038	-0.000372
0.363196	-0.000376
0.362191	-0.000373
0.36092	-0.000381
0.359907	-0.000373
0.358967	-0.000368
0.358247	-0.000365
0.357153	-0.000376
0.355978	-0.000381
0.355039	-0.000374
0.354156	-0.000377
0.353249	-0.000367
0.352042	-0.000384
0.350997	-0.000376
0.349992	-0.000378
0.349207	-0.00037
0.347943	-0.000395
0.347101	-0.000378
0.346209	-0.000379
0.345197	-0.000372
0.344014	-0.000384
0.343026	-0.000387
0.342046	-0.000369
0.341212	-0.000381
0.34024	-0.000379
0.338911	-0.000381
0.337947	-0.000372
0.337105	-0.000385
0.336133	-0.000381
0.334812	-0.000386
0.334018	-0.000387
0.333087	-0.000374
0.332301	-0.000382
0.330989	-0.000391
0.330033	-0.000379
0.328875	-0.000378
0.328219	-0.000383
0.326987	-0.000379
0.326032	-0.000387
0.325084	-0.000387
0.324063	-0.000387
0.323205	-0.000385
0.321892	-0.000387
0.321269	-0.000387
0.320143	-0.00039
0.319106	-0.000385
0.31785	-0.000388
0.316903	-0.000394
0.31602	-0.000384
0.315137	-0.000391
0.313881	-0.000395
0.312909	-0.000391
0.312042	-0.000388
0.310965	-0.000395
0.309653	-0.00039
0.308883	-0.000389
0.308033	-0.000393
0.307198	-0.000393
0.306218	-0.000395
0.304849	-0.000395
0.303934	-0.000394
0.30297	-0.000387
0.302136	-0.000389
0.300904	-0.000388
0.30007	-0.000403
0.299276	-0.000386
0.298134	-0.000395
0.296903	-0.000386
0.295825	-0.000406
0.295072	-0.000392
0.294222	-0.000398
0.292942	-0.000396
0.291864	-0.000393
0.291006	-0.000391
0.290034	-0.000405
0.288916	-0.000387
0.287855	-0.000406
0.286996	-0.000393
0.286202	-0.000394
0.285052	-0.000398
0.283837	-0.000406
0.282873	-0.000402
0.282047	-0.000407
0.281156	-0.000399
0.279941	-0.0004
0.278961	-0.0004
0.277908	-0.000406
0.277154	-0.000401
0.27585	-0.000405
0.274983	-0.000399
0.273979	-0.000412
0.272991	-0.000403
0.271832	-0.000403
0.270836	-0.000414
0.269929	-0.000411
0.269111	-0.000409
0.26813	-0.000412
0.266988	-0.000411
0.265919	-0.000406
0.265141	-0.000406
0.264129	-0.000411
0.26293	-0.000415
0.261918	-0.000404
0.261026	-0.000403
0.260135	-0.000403
0.258783	-0.000421
0.257997	-0.000417
0.257187	-0.000398
0.256272	-0.000408
0.254854	-0.000417
0.254149	-0.000418
0.252975	-0.000411
0.252084	-0.000416
0.251257	-0.000411
0.249961	-0.000415
0.249184	-0.00042
0.248009	-0.000419
0.247151	-0.000415
0.246	-0.000423
0.245093	-0.00042
0.244194	-0.000411
0.243214	-0.00042
0.242072	-0.000416
0.241035	-0.000425
0.24003	-0.000411
0.239107	-0.000425
0.237932	-0.000417
0.237147	-0.000418
0.236142	-0.000434
0.235105	-0.000427
0.234174	-0.000419
0.232926	-0.000432
0.232125	-0.000427
0.23112	-0.000427
0.230221	-0.000427
0.229103	-0.000422
0.228253	-0.000416
0.227013	-0.000436
0.226227	-0.00042
0.22485	-0.000439
0.223984	-0.00044
0.223117	-0.000434
0.222283	-0.00043
0.220978	-0.000435
0.220031	-0.00042
0.219099	-0.00043
0.218119	-0.00043
0.216969	-0.000438
0.216143	-0.000418
0.215	-0.000429
0.214223	-0.000429
0.213218	-0.000435
0.211955	-0.00045
0.210918	-0.000443
0.210108	-0.000441
0.209176	-0.000431
0.207856	-0.000449
0.207005	-0.000448
0.206203	-0.00044
0.205321	-0.000439
0.203903	-0.000448
0.203004	-0.000443
0.202137	-0.000443
0.201052	-0.000452
0.199918	-0.000436
0.19897	-0.000458
0.198038	-0.000452
0.197139	-0.000451
0.196362	-0.000452
0.195017	-0.000467
0.194102	-0.000468
0.193073	-0.000444
0.192125	-0.000462
0.190878	-0.000459
0.190035	-0.000476
0.189055	-0.000473
0.188099	-0.000458
0.186925	-0.000474
0.186017	-0.000472
0.185005	-0.000457
0.184171	-0.00046
0.182834	-0.000473
0.181959	-0.000476
0.180971	-0.000463
0.180153	-0.000474
0.179221	-0.000465
0.177901	-0.000484
0.17714	-0.000484
0.176159	-0.000468
0.175195	-0.000473
0.174005	-0.000494
0.172992	-0.000483
0.172093	-0.000478
0.171008	-0.000495
0.169946	-0.000476
0.16878	-0.000486
0.168245	-0.000489
0.166949	-0.000493
0.165921	-0.00049
0.165054	-0.000496
0.16392	-0.000478
0.163013	-0.000489
0.162186	-0.000486
0.160753	-0.000519
0.160056	-0.000497
0.159205	-0.000499
0.15816	-0.000494
0.156986	-0.000498
0.155941	-0.000501
0.15522	-0.000505
0.154029	-0.000502
0.152992	-0.0005
0.151988	-0.000493
0.150927	-0.000509
0.150157	-0.000507
0.149137	-0.000515
0.148059	-0.000507
0.147136	-0.000499
0.146059	-0.000514
0.144876	-0.000514
0.143896	-0.000512
0.142989	-0.000518
0.142	-0.000524
0.14136	-0.000509
0.139765	-0.000509
0.138906	-0.000517
0.13795	-0.000515
0.137019	-0.000529
0.135957	-0.000527
0.134969	-0.000525
0.133973	-0.000505
0.133276	-0.000513
0.131778	-0.000529
0.131	-0.000531
0.130052	-0.000522
0.129064	-0.00053
0.128141	-0.000524
0.127023	-0.000524
0.126188	-0.000518
0.125119	-0.000527
0.124236	-0.000527
0.122932	-0.000532
0.122155	-0.000537
0.12115	-0.000531
0.120324	-0.000531
0.119085	-0.000542
0.118121	-0.000541
0.117302	-0.000538
0.116257	-0.000541
0.115026	-0.00054
0.11416	-0.000536
0.113244	-0.000541
0.112272	-0.000542
0.110895	-0.000549
0.110134	-0.000552
0.109178	-0.000546
0.108109	-0.000548
0.107258	-0.000549
0.106002	-0.000552
0.105128	-0.000556
0.104148	-0.000547
0.1032	-0.000544
0.102041	-0.000557
0.100924	-0.000559
0.100203	-0.000566
0.099101	-0.000565
0.097983	-0.000555
0.096995	-0.000555
0.096015	-0.000566
0.09518	-0.000566
0.094079	-0.000571
0.093042	-0.000581
0.092078	-0.000561
0.091292	-0.000572
0.090199	-0.000573
0.088984	-0.000581
0.088068	-0.000577
0.087104	-0.000577
0.086246	-0.000581
0.084934	-0.00057
0.083978	-0.000587
0.083006	-0.000578
0.08226	-0.000576
0.08107	-0.000582
0.079863	-0.000585
0.07915	-0.000583
0.078154	-0.000592
0.07706	-0.000592
0.076209	-0.000588
0.075132	-0.000596
0.073998	-0.000594
0.072921	-0.000593
0.072014	-0.000599
0.071114	-0.000587
0.070248	-0.0006
0.069251	-0.000597
0.067955	-0.000601
0.066991	-0.000602
0.0661	-0.000602
0.065209	-0.000607
0.063865	-0.0006
0.063119	-0.000606
0.062026	-0.000597
0.06137	-0.000605
0.060041	-0.000595
0.059013	-0.000614
0.058024	-0.000618
0.057158	-0.000609
0.055967	-0.000619
0.054987	-0.000615
0.05412	-0.000616
0.053099	-0.000622
0.0522	-0.000622
0.050783	-0.000623
0.050013	-0.000627
0.049828	-0.000631
0.048988	-0.000613
0.047833	-0.000616
0.046864	-0.000618
0.045974	-0.00062
0.044947	-0.00064
0.043721	-0.000633
0.042777	-0.000615
0.041904	-0.000643
0.041002	-0.000635
0.039724	-0.000625
0.038834	-0.000625
0.037887	-0.000634
0.036883	-0.000628
0.036222	-0.00063
0.034753	-0.000646
0.033867	-0.000639
0.032898	-0.000639
0.032051	-0.000646
0.030873	-0.000652
0.030076	-0.000646
0.028937	-0.00065
0.028154	-0.000642
0.026931	-0.000648
0.025846	-0.000644
0.025122	-0.000646
0.023994	-0.000657
0.022876	-0.000659
0.021877	-0.000656
0.02104	-0.000645
0.020099	-0.000653
0.019271	-0.000657
0.018035	-0.000657
0.017058	-0.000665
0.016193	-0.00065
0.015257	-0.000668
0.013936	-0.000669
0.013129	-0.000663
0.012127	-0.000664
0.011226	-0.00066
0.010787	-0.000659
0.01188	-0.000647
0.013035	-0.000633
0.013862	-0.000611
0.014962	-0.000606
0.015753	-0.000597
0.017111	-0.000571
0.017911	-0.000573
0.01896	-0.000564
0.019835	-0.000552
0.021013	-0.000543
0.021966	-0.00054
0.022979	-0.000531
0.023667	-0.000519
0.025026	-0.000514
0.026002	-0.000497
0.026882	-0.0005
0.027876	-0.000484
0.028828	-0.000476
0.029912	-0.000464
0.030952	-0.000459
0.031865	-0.000454
0.032811	-0.000435
0.03402	-0.00042
0.034674	-0.00042
0.03581	-0.000407
0.036707	-0.000404
0.037943	-0.000402
0.038872	-0.000394
0.039731	-0.000388
0.040637	-0.000378
0.041884	-0.000367
0.04291	-0.000368
0.043799	-0.00037
0.044739	-0.000358
0.045562	-0.000346
0.046761	-0.000328
0.047797	-0.000338
0.048593	-0.000322
0.049573	-0.000324
0.05007	-0.000315
0.050945	-0.000307
0.051795	-0.000307
0.052872	-0.000297
0.054055	-0.000287
0.055035	-0.000293
0.055902	-0.000276
0.056696	-0.000278
0.058097	-0.000272
0.059013	-0.000278
0.059831	-0.000268
0.060884	-0.000272
0.061775	-0.000265
0.062941	-0.000257
0.063978	-0.000253
0.064796	-0.000246
0.065882	-0.000255
0.067056	-0.000237
0.068069	-0.000237
0.068935	-0.000239
0.069835	-0.000233
0.071212	-0.000219
0.072111	-0.000222
0.072905	-0.000227
0.073893	-0.000208
0.075148	-0.00021
0.076007	-0.000201
0.076858	-0.000199
0.077959	-0.000192
0.079134	-0.000185
0.080057	-0.00019
0.081078	-0.000175
0.081839	-0.000175
0.082884	-0.000169
0.083978	-0.000152
0.084917	-0.000155
